,AYB,YR_RMDL,EYB,SALEDATE,GIS_LAST_MOD_DTTM
119752,1962.0,1978.0,1962,2017-01-23 00:00:00,2018-07-22 18:01:38
119753,1962.0,1978.0,1962,2004-11-12 00:00:00,2018-07-22 18:01:38
119755,1962.0,1978.0,1962,2017-04-12 00:00:00,2018-07-22 18:01:38
119757,1962.0,1978.0,1962,1994-03-02 00:00:00,2018-07-22 18:01:38
119763,1895.0,1990.0,1895,1996-12-31 00:00:00,2018-07-22 18:01:38
119767,1895.0,1965.0,1895,2003-12-24 00:00:00,2018-07-22 18:01:38
119768,1895.0,1965.0,1895,2014-05-19 00:00:00,2018-07-22 18:01:38
119769,1895.0,1965.0,1895,1994-11-21 00:00:00,2018-07-22 18:01:38
119771,1895.0,1965.0,1895,2004-03-03 00:00:00,2018-07-22 18:01:38
119772,1895.0,1965.0,1895,1995-04-04 00:00:00,2018-07-22 18:01:38
119773,1895.0,1965.0,1895,2013-05-23 00:00:00,2018-07-22 18:01:38
119774,1895.0,1965.0,1895,2005-04-12 00:00:00,2018-07-22 18:01:38
119775,1895.0,1965.0,1895,2018-03-30 00:00:00,2018-07-22 18:01:38
119777,1895.0,1965.0,1895,2005-01-18 00:00:00,2018-07-22 18:01:38
119779,1895.0,1965.0,1895,2016-06-20 00:00:00,2018-07-22 18:01:38
119782,1895.0,1965.0,1895,2000-06-29 00:00:00,2018-07-22 18:01:38
119783,1895.0,1965.0,1995,2010-10-18 00:00:00,2018-07-22 18:01:38
119785,1895.0,,1895,2010-10-18 00:00:00,2018-07-22 18:01:38
119788,1895.0,1965.0,1895,2015-08-03 00:00:00,2018-07-22 18:01:38
119789,1895.0,1965.0,1895,2016-07-19 00:00:00,2018-07-22 18:01:38
119790,1895.0,1965.0,1895,2014-04-18 00:00:00,2018-07-22 18:01:38
119792,2005.0,2005.0,2005,2017-08-01 00:00:00,2018-07-22 18:01:38
119793,2005.0,2005.0,2005,2005-06-27 00:00:00,2018-07-22 18:01:38
119794,2005.0,2005.0,2005,2013-04-17 00:00:00,2018-07-22 18:01:38
119795,2005.0,2005.0,2005,2005-08-08 00:00:00,2018-07-22 18:01:38
119796,2005.0,2005.0,2005,2010-12-02 00:00:00,2018-07-22 18:01:38
119797,2005.0,2005.0,2005,2009-09-21 00:00:00,2018-07-22 18:01:38
119798,1974.0,,1974,2015-06-29 00:00:00,2018-07-22 18:01:38
119801,1974.0,,1974,2015-12-03 00:00:00,2018-07-22 18:01:38
119802,1974.0,,1974,2012-10-19 00:00:00,2018-07-22 18:01:38
119803,1974.0,,1974,2004-09-14 00:00:00,2018-07-22 18:01:38
119804,1974.0,,1974,2005-02-22 00:00:00,2018-07-22 18:01:38
119805,1974.0,,1974,2003-10-28 00:00:00,2018-07-22 18:01:38
119809,1974.0,,1974,2016-11-21 00:00:00,2018-07-22 18:01:38
119810,1974.0,,1974,2017-07-27 00:00:00,2018-07-22 18:01:38
119812,1974.0,,1974,2018-01-17 00:00:00,2018-07-22 18:01:38
119814,1917.0,2014.0,1919,2015-10-09 00:00:00,2018-07-22 18:01:38
119815,1917.0,2014.0,1919,2015-01-29 00:00:00,2018-07-22 18:01:38
119816,1917.0,2014.0,1919,2014-11-24 00:00:00,2018-07-22 18:01:38
119817,1917.0,2014.0,1919,2017-11-17 00:00:00,2018-07-22 18:01:38
119818,1917.0,2014.0,1919,2015-09-28 00:00:00,2018-07-22 18:01:38
119819,1917.0,2014.0,1919,2016-08-30 00:00:00,2018-07-22 18:01:38
119820,1917.0,2014.0,1919,2014-08-14 00:00:00,2018-07-22 18:01:38
119821,1917.0,2014.0,1919,2015-11-18 00:00:00,2018-07-22 18:01:38
119824,1917.0,2014.0,1919,2014-12-11 00:00:00,2018-07-22 18:01:38
119825,1917.0,2014.0,1919,2015-12-03 00:00:00,2018-07-22 18:01:38
119826,1917.0,2014.0,1919,2017-09-12 00:00:00,2018-07-22 18:01:38
119827,1917.0,2014.0,1919,2017-12-18 00:00:00,2018-07-22 18:01:38
119828,1917.0,2014.0,1919,2014-07-10 00:00:00,2018-07-22 18:01:38
119829,1917.0,2014.0,1919,2016-02-24 00:00:00,2018-07-22 18:01:38
119830,1917.0,2014.0,1919,2015-09-02 00:00:00,2018-07-22 18:01:38
119831,1917.0,2014.0,1919,2015-09-18 00:00:00,2018-07-22 18:01:38
119832,1917.0,2014.0,1919,2014-11-14 00:00:00,2018-07-22 18:01:38
119833,1917.0,2014.0,1919,2015-10-16 00:00:00,2018-07-22 18:01:38
119836,1917.0,2014.0,1919,2014-10-02 00:00:00,2018-07-22 18:01:38
119837,1917.0,2014.0,1919,2015-09-02 00:00:00,2018-07-22 18:01:38
119839,1917.0,2014.0,1919,2018-06-14 00:00:00,2018-07-22 18:01:38
119840,1917.0,2014.0,1919,2018-06-20 00:00:00,2018-07-22 18:01:38
119841,1917.0,2014.0,1919,2015-10-08 00:00:00,2018-07-22 18:01:38
119846,1917.0,2014.0,1919,2014-10-20 00:00:00,2018-07-22 18:01:38
119848,1917.0,2014.0,1919,2014-10-01 00:00:00,2018-07-22 18:01:38
119849,1917.0,2014.0,1919,2015-09-03 00:00:00,2018-07-22 18:01:38
119850,1917.0,2014.0,1919,2016-12-14 00:00:00,2018-07-22 18:01:38
119851,1917.0,2014.0,1919,2015-05-04 00:00:00,2018-07-22 18:01:38
119852,1917.0,2014.0,1919,2016-11-29 00:00:00,2018-07-22 18:01:38
119853,1917.0,2014.0,1919,2016-03-11 00:00:00,2018-07-22 18:01:38
119854,1917.0,2014.0,1919,2015-09-21 00:00:00,2018-07-22 18:01:38
119855,1917.0,2014.0,1919,2014-12-15 00:00:00,2018-07-22 18:01:38
119856,1917.0,2014.0,1919,2015-06-26 00:00:00,2018-07-22 18:01:38
119858,1917.0,2014.0,1919,2015-10-07 00:00:00,2018-07-22 18:01:38
119859,1917.0,2014.0,1919,2018-05-01 00:00:00,2018-07-22 18:01:38
119860,1917.0,2014.0,1919,2015-11-17 00:00:00,2018-07-22 18:01:38
119861,1917.0,2014.0,1919,2014-11-19 00:00:00,2018-07-22 18:01:38
119862,1917.0,2014.0,1919,2017-06-23 00:00:00,2018-07-22 18:01:38
119863,1917.0,2014.0,1919,2015-07-06 00:00:00,2018-07-22 18:01:38
119864,1917.0,2014.0,1919,2016-03-04 00:00:00,2018-07-22 18:01:38
119865,1917.0,2014.0,1919,2015-09-22 00:00:00,2018-07-22 18:01:38
119866,1917.0,2014.0,1919,2014-10-23 00:00:00,2018-07-22 18:01:38
119867,1917.0,2014.0,1919,2015-08-28 00:00:00,2018-07-22 18:01:38
119868,1917.0,2014.0,1919,2017-11-14 00:00:00,2018-07-22 18:01:38
119870,1917.0,2014.0,1919,2014-12-23 00:00:00,2018-07-22 18:01:38
119871,2006.0,2006.0,2006,2007-06-01 00:00:00,2018-07-22 18:01:38
119872,2006.0,2006.0,2006,2012-08-30 00:00:00,2018-07-22 18:01:38
119873,2006.0,2006.0,2006,2007-04-20 00:00:00,2018-07-22 18:01:38
119874,2006.0,2006.0,2006,2007-04-18 00:00:00,2018-07-22 18:01:38
119875,2006.0,2006.0,2006,2009-10-08 00:00:00,2018-07-22 18:01:38
119876,2006.0,2006.0,2006,2017-08-22 00:00:00,2018-07-22 18:01:38
119878,2006.0,2006.0,2006,2014-08-22 00:00:00,2018-07-22 18:01:38
119879,2006.0,2006.0,2006,2007-11-08 00:00:00,2018-07-22 18:01:38
119880,2006.0,2006.0,2006,2007-04-18 00:00:00,2018-07-22 18:01:38
119881,2006.0,2006.0,2006,2017-04-26 00:00:00,2018-07-22 18:01:38
119882,2006.0,2006.0,2006,2007-04-19 00:00:00,2018-07-22 18:01:38
119883,2006.0,2006.0,2006,2007-05-02 00:00:00,2018-07-22 18:01:38
119886,2006.0,2006.0,2006,2007-04-23 00:00:00,2018-07-22 18:01:38
119887,2006.0,2006.0,2006,2007-04-23 00:00:00,2018-07-22 18:01:38
119888,2006.0,2006.0,2006,2007-04-19 00:00:00,2018-07-22 18:01:38
119889,2006.0,2006.0,2006,2015-07-21 00:00:00,2018-07-22 18:01:38
119890,2006.0,2006.0,2006,2015-04-09 00:00:00,2018-07-22 18:01:38
119891,2006.0,2006.0,2006,2015-11-18 00:00:00,2018-07-22 18:01:38
119892,2006.0,2006.0,2006,2007-09-24 00:00:00,2018-07-22 18:01:38
119893,1910.0,1988.0,1910,2015-11-04 00:00:00,2018-07-22 18:01:38
119894,1910.0,1988.0,1910,2011-12-22 00:00:00,2018-07-22 18:01:38
119895,1910.0,1988.0,1910,2000-06-14 00:00:00,2018-07-22 18:01:38
119896,1900.0,1993.0,1900,2014-10-15 00:00:00,2018-07-22 18:01:38
119897,1900.0,1993.0,1900,2004-08-06 00:00:00,2018-07-22 18:01:38
119898,1900.0,1993.0,1900,2004-10-05 00:00:00,2018-07-22 18:01:38
119899,1900.0,1993.0,1900,2004-09-02 00:00:00,2018-07-22 18:01:38
119900,1900.0,1993.0,1900,2016-07-29 00:00:00,2018-07-22 18:01:38
119901,1910.0,2002.0,1919,2002-01-18 00:00:00,2018-07-22 18:01:38
119902,1910.0,2002.0,1919,2014-10-22 00:00:00,2018-07-22 18:01:38
119903,1910.0,2002.0,1919,2004-08-26 00:00:00,2018-07-22 18:01:38
119904,1910.0,2002.0,1919,2013-02-05 00:00:00,2018-07-22 18:01:38
119906,1910.0,2004.0,1919,2017-07-17 00:00:00,2018-07-22 18:01:38
119907,1910.0,2004.0,1919,2018-02-23 00:00:00,2018-07-22 18:01:38
119909,1910.0,2011.0,1919,2012-09-17 00:00:00,2018-07-22 18:01:38
119910,1910.0,2011.0,1919,2012-08-24 00:00:00,2018-07-22 18:01:38
119911,1910.0,2011.0,1919,2012-07-18 00:00:00,2018-07-22 18:01:38
119912,1905.0,1979.0,1905,2013-12-04 00:00:00,2018-07-22 18:01:38
119913,1905.0,1979.0,1905,2017-12-22 00:00:00,2018-07-22 18:01:38
119914,1905.0,1979.0,1905,2005-09-02 00:00:00,2018-07-22 18:01:38
119915,1905.0,1979.0,1905,2015-07-07 00:00:00,2018-07-22 18:01:38
119916,1905.0,1979.0,1905,2015-04-21 00:00:00,2018-07-22 18:01:38
119917,1905.0,1979.0,1905,2013-03-26 00:00:00,2018-07-22 18:01:38
119918,1905.0,1979.0,1905,2012-06-26 00:00:00,2018-07-22 18:01:38
119919,1979.0,1979.0,1890,2002-04-03 00:00:00,2018-07-22 18:01:38
119920,1979.0,1979.0,1890,2015-09-29 00:00:00,2018-07-22 18:01:38
119921,1979.0,1979.0,1890,2013-09-17 00:00:00,2018-07-22 18:01:38
119923,1979.0,1979.0,1890,2014-12-03 00:00:00,2018-07-22 18:01:38
119924,1890.0,1980.0,1890,2018-05-22 00:00:00,2018-07-22 18:01:38
119925,1911.0,1980.0,1911,2013-04-22 00:00:00,2018-07-22 18:01:38
119926,1911.0,1980.0,1911,2014-05-15 00:00:00,2018-07-22 18:01:38
119927,1911.0,1980.0,1911,2000-04-18 00:00:00,2018-07-22 18:01:38
119928,1911.0,1980.0,1911,2011-02-03 00:00:00,2018-07-22 18:01:38
119930,1911.0,1980.0,1911,2015-10-02 00:00:00,2018-07-22 18:01:38
119931,1911.0,1980.0,1911,2015-05-15 00:00:00,2018-07-22 18:01:38
119932,1908.0,1979.0,1908,2004-11-26 00:00:00,2018-07-22 18:01:38
119933,1908.0,1979.0,1908,2010-05-04 00:00:00,2018-07-22 18:01:38
119934,1908.0,1979.0,1908,2014-03-25 00:00:00,2018-07-22 18:01:38
119935,1908.0,1979.0,1908,2000-08-31 00:00:00,2018-07-22 18:01:38
119936,1908.0,1979.0,1908,2004-06-04 00:00:00,2018-07-22 18:01:38
119938,1962.0,1978.0,1962,2004-05-12 00:00:00,2018-07-22 18:01:38
119940,1962.0,1978.0,1962,2014-02-24 00:00:00,2018-07-22 18:01:38
119941,1962.0,1978.0,1962,2013-11-13 00:00:00,2018-07-22 18:01:38
119944,1962.0,1978.0,1962,2008-11-17 00:00:00,2018-07-22 18:01:38
119946,1962.0,1978.0,1962,2015-01-27 00:00:00,2018-07-22 18:01:38
119948,1962.0,1978.0,1962,2018-02-14 00:00:00,2018-07-22 18:01:38
119950,1962.0,1978.0,1962,2016-08-18 00:00:00,2018-07-22 18:01:38
119953,1962.0,1978.0,1962,2000-06-07 00:00:00,2018-07-22 18:01:38
119954,1962.0,1978.0,1962,2004-12-22 00:00:00,2018-07-22 18:01:38
119955,1962.0,1978.0,1962,2018-07-05 00:00:00,2018-07-22 18:01:38
119956,1962.0,1978.0,1962,2004-07-08 00:00:00,2018-07-22 18:01:38
119957,1962.0,1978.0,1962,2003-05-05 00:00:00,2018-07-22 18:01:38
119958,1962.0,1978.0,1962,2018-03-05 00:00:00,2018-07-22 18:01:38
119959,1962.0,1978.0,1962,2004-06-03 00:00:00,2018-07-22 18:01:38
119960,1962.0,1978.0,1962,2016-11-10 00:00:00,2018-07-22 18:01:38
119961,1962.0,1978.0,1962,2017-11-16 00:00:00,2018-07-22 18:01:38
119963,1962.0,1978.0,1962,1993-05-06 00:00:00,2018-07-22 18:01:38
119964,1962.0,1978.0,1962,2016-04-25 00:00:00,2018-07-22 18:01:38
119965,1962.0,1978.0,1962,2004-03-31 00:00:00,2018-07-22 18:01:38
119966,1962.0,1978.0,1962,2004-03-18 00:00:00,2018-07-22 18:01:38
119968,1962.0,1978.0,1962,2003-07-03 00:00:00,2018-07-22 18:01:38
119969,1962.0,1978.0,1962,2005-12-08 00:00:00,2018-07-22 18:01:38
119971,1962.0,1978.0,1962,2013-08-20 00:00:00,2018-07-22 18:01:38
119973,1962.0,1978.0,1962,2006-05-22 00:00:00,2018-07-22 18:01:38
119974,1962.0,1978.0,1962,2005-04-14 00:00:00,2018-07-22 18:01:38
119978,1962.0,1978.0,1962,2007-03-13 00:00:00,2018-07-22 18:01:38
119979,1962.0,1978.0,1962,2015-05-22 00:00:00,2018-07-22 18:01:38
119980,1962.0,1978.0,1962,1997-02-24 00:00:00,2018-07-22 18:01:38
119982,1962.0,1978.0,1962,1993-09-02 00:00:00,2018-07-22 18:01:38
119984,1962.0,1978.0,1962,2009-11-27 00:00:00,2018-07-22 18:01:38
119985,1962.0,1978.0,1962,2008-09-05 00:00:00,2018-07-22 18:01:38
119986,1962.0,1978.0,1962,1997-05-28 00:00:00,2018-07-22 18:01:38
119988,1962.0,1978.0,1962,1998-06-26 00:00:00,2018-07-22 18:01:38
119990,1962.0,1978.0,1962,2015-08-28 00:00:00,2018-07-22 18:01:38
119991,1962.0,1978.0,1962,2018-01-29 00:00:00,2018-07-22 18:01:38
119992,1962.0,1978.0,1962,1998-05-29 00:00:00,2018-07-22 18:01:38
119993,1962.0,1978.0,1962,2000-07-27 00:00:00,2018-07-22 18:01:38
119994,1962.0,1978.0,1962,2000-12-21 00:00:00,2018-07-22 18:01:38
119995,1962.0,1978.0,1962,1997-06-19 00:00:00,2018-07-22 18:01:38
119997,1962.0,1978.0,1962,2017-07-31 00:00:00,2018-07-22 18:01:38
119998,1962.0,1978.0,1962,2017-07-28 00:00:00,2018-07-22 18:01:38
119999,1962.0,1978.0,1962,2016-01-12 00:00:00,2018-07-22 18:01:38
120000,1962.0,1978.0,1962,2008-11-06 00:00:00,2018-07-22 18:01:38
120001,1962.0,1978.0,1962,2012-04-20 00:00:00,2018-07-22 18:01:38
120002,1900.0,1981.0,1900,2017-04-06 00:00:00,2018-07-22 18:01:38
120003,1900.0,1981.0,1900,1992-10-08 00:00:00,2018-07-22 18:01:38
120004,1900.0,1981.0,1900,1997-06-23 00:00:00,2018-07-22 18:01:38
120005,1900.0,1981.0,1900,2011-05-06 00:00:00,2018-07-22 18:01:38
120006,1935.0,1983.0,1935,1993-05-20 00:00:00,2018-07-22 18:01:38
120007,1935.0,1983.0,1935,2012-04-26 00:00:00,2018-07-22 18:01:38
120008,1935.0,1983.0,1935,2014-05-30 00:00:00,2018-07-22 18:01:38
120010,1981.0,1981.0,1981,2011-09-30 00:00:00,2018-07-22 18:01:38
120012,2005.0,2005.0,2005,2006-03-09 00:00:00,2018-07-22 18:01:38
120013,2005.0,2005.0,2005,2017-07-21 00:00:00,2018-07-22 18:01:38
120014,2005.0,2005.0,2005,2005-09-26 00:00:00,2018-07-22 18:01:38
120015,2005.0,2005.0,2005,2017-08-07 00:00:00,2018-07-22 18:01:38
120016,1965.0,1989.0,1965,2010-05-06 00:00:00,2018-07-22 18:01:38
120017,1980.0,1980.0,1980,2016-03-01 00:00:00,2018-07-22 18:01:38
120018,1980.0,1980.0,1980,2013-03-22 00:00:00,2018-07-22 18:01:38
120019,1980.0,1980.0,1980,2013-09-20 00:00:00,2018-07-22 18:01:38
120020,1980.0,1980.0,1980,2005-10-24 00:00:00,2018-07-22 18:01:38
120021,1980.0,1980.0,1980,2018-03-08 00:00:00,2018-07-22 18:01:38
120022,1980.0,1980.0,1980,2000-06-27 00:00:00,2018-07-22 18:01:38
120023,1980.0,1980.0,1980,2009-03-04 00:00:00,2018-07-22 18:01:38
120024,1980.0,1980.0,1980,2001-05-31 00:00:00,2018-07-22 18:01:38
120025,1980.0,1980.0,1980,2000-10-24 00:00:00,2018-07-22 18:01:38
120026,1980.0,1980.0,1980,2015-10-14 00:00:00,2018-07-22 18:01:38
120027,1980.0,1980.0,1980,2015-04-08 00:00:00,2018-07-22 18:01:38
120028,1980.0,1980.0,1980,2017-11-03 00:00:00,2018-07-22 18:01:38
120029,1980.0,1980.0,1980,2017-08-18 00:00:00,2018-07-22 18:01:38
120034,1980.0,1980.0,1980,2018-04-30 00:00:00,2018-07-22 18:01:38
120035,1980.0,1980.0,1980,2010-04-29 00:00:00,2018-07-22 18:01:38
120038,1908.0,1982.0,1908,2014-06-16 00:00:00,2018-07-22 18:01:38
120039,1908.0,1982.0,1908,2002-04-01 00:00:00,2018-07-22 18:01:38
120040,1908.0,1982.0,1908,2006-11-13 00:00:00,2018-07-22 18:01:38
120041,1908.0,1982.0,1908,2006-07-06 00:00:00,2018-07-22 18:01:38
120042,1908.0,1982.0,1908,2001-11-29 00:00:00,2018-07-22 18:01:38
120043,1908.0,1982.0,1908,2003-09-22 00:00:00,2018-07-22 18:01:38
120044,1908.0,1982.0,1908,2003-02-27 00:00:00,2018-07-22 18:01:38
120045,1908.0,1982.0,1908,2003-07-21 00:00:00,2018-07-22 18:01:38
120048,1908.0,1982.0,1908,2010-01-21 00:00:00,2018-07-22 18:01:38
120049,1908.0,1982.0,1908,2009-07-08 00:00:00,2018-07-22 18:01:38
120050,1908.0,1982.0,1908,1999-11-22 00:00:00,2018-07-22 18:01:38
120051,1900.0,2002.0,1919,2011-02-08 00:00:00,2018-07-22 18:01:38
120052,1900.0,2002.0,1919,2016-10-07 00:00:00,2018-07-22 18:01:38
120053,1900.0,2002.0,1919,2006-12-11 00:00:00,2018-07-22 18:01:38
120054,1900.0,2002.0,1919,2003-11-05 00:00:00,2018-07-22 18:01:38
120055,1900.0,2002.0,1919,2001-04-05 00:00:00,2018-07-22 18:01:38
120057,1900.0,2002.0,1919,2017-02-09 00:00:00,2018-07-22 18:01:38
120058,1900.0,2002.0,1919,2007-11-20 00:00:00,2018-07-22 18:01:38
120059,1900.0,2002.0,1919,2010-02-22 00:00:00,2018-07-22 18:01:38
120060,1900.0,2002.0,1919,2016-12-05 00:00:00,2018-07-22 18:01:38
120061,1900.0,2002.0,1919,2007-04-25 00:00:00,2018-07-22 18:01:38
120062,1900.0,2002.0,1919,2004-11-01 00:00:00,2018-07-22 18:01:38
120063,1900.0,2002.0,1919,2006-08-30 00:00:00,2018-07-22 18:01:38
120064,2002.0,,2002,2013-02-26 00:00:00,2018-07-22 18:01:38
120065,2002.0,,2002,2017-12-15 00:00:00,2018-07-22 18:01:38
120066,2002.0,,2002,2018-07-11 00:00:00,2018-07-22 18:01:38
120067,2002.0,,2002,2005-06-17 00:00:00,2018-07-22 18:01:38
120068,2002.0,,2002,2007-08-10 00:00:00,2018-07-22 18:01:38
120069,2002.0,,2002,2011-07-25 00:00:00,2018-07-22 18:01:38
120070,2002.0,,2002,2009-06-12 00:00:00,2018-07-22 18:01:38
120071,2002.0,,2002,2005-11-10 00:00:00,2018-07-22 18:01:38
120072,2002.0,,2002,2009-09-03 00:00:00,2018-07-22 18:01:38
120074,1917.0,2014.0,1919,2016-11-08 00:00:00,2018-07-22 18:01:38
120075,1917.0,2014.0,1919,2014-10-23 00:00:00,2018-07-22 18:01:38
120077,1964.0,,1964,2016-07-01 00:00:00,2018-07-22 18:01:38
120078,1964.0,,1964,2000-09-14 00:00:00,2018-07-22 18:01:38
120081,1964.0,,1964,2017-02-17 00:00:00,2018-07-22 18:01:38
120082,1964.0,,1964,2015-09-15 00:00:00,2018-07-22 18:01:38
120083,1964.0,,1964,2007-12-21 00:00:00,2018-07-22 18:01:38
120085,1964.0,,1964,2017-12-29 00:00:00,2018-07-22 18:01:38
120087,1964.0,,1964,2013-06-14 00:00:00,2018-07-22 18:01:38
120088,1964.0,,1964,2005-04-19 00:00:00,2018-07-22 18:01:38
120090,1964.0,,1964,2016-02-10 00:00:00,2018-07-22 18:01:38
120092,1964.0,,1964,2007-10-04 00:00:00,2018-07-22 18:01:38
120094,1964.0,,1964,2008-09-15 00:00:00,2018-07-22 18:01:38
120095,1964.0,,1964,2015-08-27 00:00:00,2018-07-22 18:01:38
120098,1964.0,,1964,2015-05-04 00:00:00,2018-07-22 18:01:38
120099,1964.0,,1964,2013-12-17 00:00:00,2018-07-22 18:01:38
120100,1964.0,,1964,2013-08-02 00:00:00,2018-07-22 18:01:38
120101,1964.0,,1964,2005-09-26 00:00:00,2018-07-22 18:01:38
120103,1964.0,,1964,2004-12-02 00:00:00,2018-07-22 18:01:38
120106,1964.0,,1964,2017-08-21 00:00:00,2018-07-22 18:01:38
120107,1964.0,,1964,2015-04-28 00:00:00,2018-07-22 18:01:38
120108,1964.0,,1964,1995-06-08 00:00:00,2018-07-22 18:01:38
120109,1964.0,,1964,2009-08-25 00:00:00,2018-07-22 18:01:38
120111,1964.0,,1964,2010-07-14 00:00:00,2018-07-22 18:01:38
120114,1964.0,,1964,2017-03-07 00:00:00,2018-07-22 18:01:38
120115,1964.0,,1964,2015-10-06 00:00:00,2018-07-22 18:01:38
120116,1964.0,,1964,2006-11-03 00:00:00,2018-07-22 18:01:38
120117,1964.0,,1964,2005-09-20 00:00:00,2018-07-22 18:01:38
120119,1964.0,,1964,2015-01-27 00:00:00,2018-07-22 18:01:38
120120,1964.0,,1964,1999-01-20 00:00:00,2018-07-22 18:01:38
120121,1964.0,,1964,2017-07-06 00:00:00,2018-07-22 18:01:38
120122,1964.0,,1964,2000-11-02 00:00:00,2018-07-22 18:01:38
120124,1964.0,1982.0,1964,2010-12-06 00:00:00,2018-07-22 18:01:38
120128,1964.0,1982.0,1964,2003-06-12 00:00:00,2018-07-22 18:01:38
120129,1964.0,1982.0,1964,1995-06-26 00:00:00,2018-07-22 18:01:38
120130,1964.0,1982.0,1964,2001-05-30 00:00:00,2018-07-22 18:01:38
120131,1964.0,1982.0,1964,1996-08-28 00:00:00,2018-07-22 18:01:38
120133,1964.0,1982.0,1964,2003-08-22 00:00:00,2018-07-22 18:01:38
120134,1964.0,1982.0,1964,2015-06-04 00:00:00,2018-07-22 18:01:38
120135,1911.0,2001.0,1900,2004-06-28 00:00:00,2018-07-22 18:01:38
120137,1911.0,2001.0,1900,2015-04-13 00:00:00,2018-07-22 18:01:38
120138,1911.0,2001.0,1900,2002-04-04 00:00:00,2018-07-22 18:01:38
120139,1911.0,2001.0,1900,2013-04-12 00:00:00,2018-07-22 18:01:38
120140,1911.0,2001.0,1900,2016-05-12 00:00:00,2018-07-22 18:01:38
120142,1911.0,2001.0,1900,2003-09-04 00:00:00,2018-07-22 18:01:38
120143,1911.0,2001.0,1900,2007-04-27 00:00:00,2018-07-22 18:01:38
120144,1911.0,2001.0,1900,2000-09-26 00:00:00,2018-07-22 18:01:38
120145,1911.0,2001.0,1900,2007-05-23 00:00:00,2018-07-22 18:01:38
120146,1900.0,2002.0,1919,2006-01-27 00:00:00,2018-07-22 18:01:38
120148,1908.0,1979.0,1908,2004-07-28 00:00:00,2018-07-22 18:01:38
120149,1908.0,1979.0,1908,2004-09-09 00:00:00,2018-07-22 18:01:38
120150,1908.0,1979.0,1908,2014-10-23 00:00:00,2018-07-22 18:01:38
120152,1908.0,1979.0,1908,2009-08-14 00:00:00,2018-07-22 18:01:38
120153,1908.0,1979.0,1908,2014-07-21 00:00:00,2018-07-22 18:01:38
120154,1908.0,1979.0,1908,2010-01-22 00:00:00,2018-07-22 18:01:38
120156,1908.0,1979.0,1908,2015-08-18 00:00:00,2018-07-22 18:01:38
120161,1910.0,1980.0,1910,2017-01-18 00:00:00,2018-07-22 18:01:38
120162,1910.0,1980.0,1910,1992-06-04 00:00:00,2018-07-22 18:01:38
120163,1910.0,1980.0,1910,2015-06-17 00:00:00,2018-07-22 18:01:38
120164,1910.0,1980.0,1910,2018-03-29 00:00:00,2018-07-22 18:01:38
120165,1910.0,1980.0,1910,2001-06-12 00:00:00,2018-07-22 18:01:38
120166,1910.0,1980.0,1910,2013-05-20 00:00:00,2018-07-22 18:01:38
120167,1910.0,1980.0,1910,2006-07-13 00:00:00,2018-07-22 18:01:38
120168,1910.0,1980.0,1910,2006-08-10 00:00:00,2018-07-22 18:01:38
120170,1905.0,,1905,2017-12-01 00:00:00,2018-07-22 18:01:38
120171,1905.0,,1905,2008-09-15 00:00:00,2018-07-22 18:01:38
120172,1910.0,1980.0,1910,2008-01-31 00:00:00,2018-07-22 18:01:38
120174,1910.0,1980.0,1910,2003-04-02 00:00:00,2018-07-22 18:01:38
120175,1910.0,1980.0,1910,1996-10-31 00:00:00,2018-07-22 18:01:38
120176,1910.0,1980.0,1910,1995-01-23 00:00:00,2018-07-22 18:01:38
120177,1910.0,1980.0,1910,1998-09-10 00:00:00,2018-07-22 18:01:38
120180,1890.0,1980.0,1890,1999-12-02 00:00:00,2018-07-22 18:01:38
120182,1950.0,1981.0,1950,2016-10-06 00:00:00,2018-07-22 18:01:38
120184,1950.0,1981.0,1950,1998-12-02 00:00:00,2018-07-22 18:01:38
120186,1950.0,1981.0,1950,2016-03-18 00:00:00,2018-07-22 18:01:38
120188,1905.0,1981.0,1905,2003-04-28 00:00:00,2018-07-22 18:01:38
120189,1905.0,1981.0,1905,2016-12-30 00:00:00,2018-07-22 18:01:38
120190,1905.0,1981.0,1905,2001-06-05 00:00:00,2018-07-22 18:01:38
120191,1930.0,1982.0,1930,2015-11-23 00:00:00,2018-07-22 18:01:38
120192,1930.0,1982.0,1930,2015-03-17 00:00:00,2018-07-22 18:01:38
120193,1930.0,1982.0,1930,2000-06-13 00:00:00,2018-07-22 18:01:38
120194,1930.0,1982.0,1930,2013-12-24 00:00:00,2018-07-22 18:01:38
120195,1900.0,1982.0,1900,2016-11-29 00:00:00,2018-07-22 18:01:38
120196,1900.0,1982.0,1900,2012-12-13 00:00:00,2018-07-22 18:01:38
120197,1981.0,1981.0,1981,2014-05-23 00:00:00,2018-07-22 18:01:38
120198,1981.0,1981.0,1981,2002-07-31 00:00:00,2018-07-22 18:01:38
120199,1981.0,1981.0,1981,2016-08-02 00:00:00,2018-07-22 18:01:38
120200,1981.0,1981.0,1981,2013-08-16 00:00:00,2018-07-22 18:01:38
120201,1981.0,1981.0,1981,2010-02-03 00:00:00,2018-07-22 18:01:38
120202,1981.0,1981.0,1981,2014-11-10 00:00:00,2018-07-22 18:01:38
120203,1981.0,1981.0,1981,2001-08-29 00:00:00,2018-07-22 18:01:38
120204,1981.0,1981.0,1981,1996-09-04 00:00:00,2018-07-22 18:01:38
120206,1981.0,1981.0,1981,2014-03-05 00:00:00,2018-07-22 18:01:38
